t_ms,lat,lon,alt,is_sunlit
865600,-79.047,116.695,495.363,1
866000,-79.066,116.603,495.363,1
866400,-79.084,116.512,495.363,1
866800,-79.103,116.42,495.363,1
867200,-79.122,116.328,495.363,1
867600,-79.14,116.235,495.363,1
868000,-79.159,116.143,495.363,1
868400,-79.178,116.049,495.363,1
868800,-79.196,115.956,495.363,1
869200,-79.215,115.862,495.363,1
869600,-79.233,115.768,495.363,1
870000,-79.252,115.674,495.363,1
870400,-79.27,115.579,495.363,1
870800,-79.289,115.484,495.363,1
871200,-79.307,115.389,495.363,1
871600,-79.326,115.293,495.363,1
872000,-79.344,115.197,495.363,1
872400,-79.362,115.101,495.363,1
872800,-79.381,115.004,495.363,1
873200,-79.399,114.908,495.362,1
873600,-79.417,114.81,495.362,1
874000,-79.435,114.713,495.362,1
874400,-79.453,114.615,495.362,1
874800,-79.472,114.517,495.362,1
875200,-79.49,114.418,495.362,1
875600,-79.508,114.319,495.362,1
876000,-79.526,114.22,495.361,1
876400,-79.544,114.12,495.361,1
876800,-79.562,114.021,495.361,1
877200,-79.58,113.92,495.361,1
877600,-79.598,113.82,495.361,1
878000,-79.616,113.719,495.361,1
878400,-79.634,113.618,495.36,1
878800,-79.652,113.516,495.36,1
879200,-79.669,113.414,495.36,1
879600,-79.687,113.312,495.36,1
880000,-79.705,113.209,495.359,1
880400,-79.723,113.106,495.359,1
880800,-79.74,113.003,495.359,1
881200,-79.758,112.899,495.359,1
881600,-79.776,112.795,495.358,1
882000,-79.793,112.691,495.358,1
882400,-79.811,112.586,495.358,1
882800,-79.828,112.481,495.358,1
883200,-79.846,112.376,495.357,1
883600,-79.863,112.27,495.357,1
884000,-79.881,112.164,495.357,1
884400,-79.898,112.058,495.356,1
884800,-79.916,111.951,495.356,1
885200,-79.933,111.844,495.356,1
885600,-79.95,111.736,495.355,1
886000,-79.968,111.628,495.355,1
886400,-79.985,111.52,495.355,1
886800,-80.002,111.411,495.354,1
887200,-80.019,111.303,495.354,1
887600,-80.036,111.193,495.354,1
888000,-80.053,111.083,495.353,1
888400,-80.071,110.973,495.353,1
888800,-80.088,110.863,495.353,1
889200,-80.105,110.752,495.352,1
889600,-80.122,110.641,495.352,1
890000,-80.138,110.529,495.351,1
890400,-80.155,110.417,495.351,1
890800,-80.172,110.305,495.35,1
891200,-80.189,110.192,495.35,1
891600,-80.206,110.079,495.35,1
892000,-80.223,109.966,495.349,1
892400,-80.239,109.852,495.349,1
892800,-80.256,109.738,495.348,1
893200,-80.273,109.623,495.348,1
893600,-80.289,109.508,495.347,1
894000,-80.306,109.393,495.347,1
894400,-80.322,109.277,495.346,1
894800,-80.339,109.161,495.346,1
895200,-80.355,109.045,495.345,1
895600,-80.372,108.928,495.345,1
896000,-80.388,108.81,495.344,1
896400,-80.404,108.693,495.344,1
896800,-80.421,108.575,495.343,1
897200,-80.437,108.456,495.343,1
897600,-80.453,108.337,495.342,1
898000,-80.469,108.218,495.341,1
898400,-80.485,108.098,495.341,1
898800,-80.502,107.978,495.34,1
899200,-80.518,107.858,495.34,1
899600,-80.534,107.737,495.339,1
900000,-80.55,107.616,495.338,1
900400,-80.566,107.494,495.338,1
900800,-80.581,107.372,495.337,1
901200,-80.597,107.25,495.337,1
901600,-80.613,107.127,495.336,1
902000,-80.629,107.004,495.335,1
902400,-80.645,106.88,495.335,1
902800,-80.66,106.756,495.334,1
903200,-80.676,106.631,495.333,1
903600,-80.692,106.507,495.333,1
904000,-80.707,106.381,495.332,1
904400,-80.723,106.256,495.331,1
904800,-80.738,106.129,495.331,1
905200,-80.754,106.003,495.33,1
905600,-80.769,105.876,495.329,1
906000,-80.784,105.749,495.329,1
906400,-80.8,105.621,495.328,1
906800,-80.815,105.493,495.327,1
907200,-80.83,105.364,495.326,1
907600,-80.845,105.235,495.326,1
908000,-80.86,105.106,495.325,1
908400,-80.875,104.976,495.324,1
908800,-80.891,104.845,495.323,1
909200,-80.906,104.715,495.323,1
909600,-80.92,104.584,495.322,1
910000,-80.935,104.452,495.321,1
910400,-80.95,104.32,495.32,1
910800,-80.965,104.188,495.319,1
911200,-80.98,104.055,495.319,1
911600,-80.995,103.922,495.318,1
912000,-81.009,103.788,495.317,1
912400,-81.024,103.654,495.316,1
912800,-81.038,103.519,495.315,1
913200,-81.053,103.384,495.314,1
913600,-81.067,103.249,495.314,1
914000,-81.082,103.113,495.313,1
914400,-81.096,102.977,495.312,1
914800,-81.111,102.84,495.311,1
915200,-81.125,102.703,495.31,1
915600,-81.139,102.566,495.309,1
916000,-81.153,102.428,495.308,1
916400,-81.167,102.289,495.307,1
916800,-81.181,102.15,495.306,1
917200,-81.196,102.011,495.306,1
917600,-81.21,101.871,495.305,1
918000,-81.223,101.731,495.304,1
918400,-81.237,101.591,495.303,1
918800,-81.251,101.45,495.302,1
919200,-81.265,101.308,495.301,1
919600,-81.279,101.166,495.3,1
920000,-81.292,101.024,495.299,1
920400,-81.306,100.881,495.298,1
920800,-81.32,100.738,495.297,1
921200,-81.333,100.594,495.296,1
921600,-81.347,100.45,495.295,1
922000,-81.36,100.306,495.294,1
922400,-81.373,100.161,495.293,1
922800,-81.387,100.015,495.292,1
923200,-81.4,99.87,495.291,1
923600,-81.413,99.723,495.29,1
924000,-81.426,99.576,495.289,1
924400,-81.439,99.429,495.288,1
924800,-81.452,99.282,495.287,1
925200,-81.465,99.134,495.285,1
925600,-81.478,98.985,495.284,1
926000,-81.491,98.836,495.283,1
926400,-81.504,98.687,495.282,1
926800,-81.517,98.537,495.281,1
927200,-81.53,98.387,495.28,1
927600,-81.542,98.236,495.279,1
928000,-81.555,98.085,495.278,1
928400,-81.567,97.933,495.277,1
928800,-81.58,97.781,495.275,1
929200,-81.592,97.629,495.274,1
929600,-81.605,97.476,495.273,1
930000,-81.617,97.322,495.272,1
930400,-81.629,97.169,495.271,1
930800,-81.641,97.014,495.27,1
931200,-81.654,96.86,495.269,1
931600,-81.666,96.705,495.267,1
932000,-81.678,96.549,495.266,1
932400,-81.69,96.393,495.265,1
932800,-81.702,96.237,495.264,1
933200,-81.713,96.08,495.262,1
933600,-81.725,95.922,495.261,1
934000,-81.737,95.765,495.26,1
934400,-81.749,95.606,495.259,1
934800,-81.76,95.448,495.258,1
935200,-81.772,95.289,495.256,1
935600,-81.783,95.129,495.255,1
936000,-81.795,94.969,495.254,1
936400,-81.806,94.809,495.252,1
936800,-81.817,94.648,495.251,1
937200,-81.828,94.487,495.25,1
937600,-81.84,94.325,495.249,1
938000,-81.851,94.163,495.247,1
938400,-81.862,94.0,495.246,1
938800,-81.873,93.837,495.245,1
939200,-81.884,93.674,495.243,1
939600,-81.894,93.51,495.242,1
940000,-81.905,93.345,495.241,1
940400,-81.916,93.181,495.239,1
940800,-81.927,93.016,495.238,1
941200,-81.937,92.85,495.236,1
941600,-81.948,92.684,495.235,1
942000,-81.958,92.518,495.234,1
942400,-81.969,92.351,495.232,1
942800,-81.979,92.183,495.231,1
943200,-81.989,92.016,495.229,1
943600,-81.999,91.847,495.228,1
944000,-82.01,91.679,495.227,1
944400,-82.02,91.51,495.225,1
944800,-82.03,91.341,495.224,1
945200,-82.04,91.171,495.222,1
945600,-82.049,91.001,495.221,1
946000,-82.059,90.83,495.219,1
946400,-82.069,90.659,495.218,1
946800,-82.079,90.487,495.216,1
947200,-82.088,90.315,495.215,1
947600,-82.098,90.143,495.213,1
948000,-82.107,89.97,495.212,1
948400,-82.116,89.797,495.21,1
948800,-82.126,89.624,495.209,1
949200,-82.135,89.45,495.207,1
949600,-82.144,89.276,495.206,1
950000,-82.153,89.101,495.204,1
950400,-82.162,88.926,495.203,1
950800,-82.171,88.75,495.201,1
951200,-82.18,88.574,495.2,1
951600,-82.189,88.398,495.198,1
952000,-82.198,88.221,495.197,1
952400,-82.206,88.044,495.195,1
952800,-82.215,87.867,495.193,1
953200,-82.223,87.689,495.192,1
953600,-82.232,87.511,495.19,1
954000,-82.24,87.332,495.189,1
954400,-82.249,87.153,495.187,1
954800,-82.257,86.974,495.185,1
955200,-82.265,86.794,495.184,1
955600,-82.273,86.614,495.182,1
956000,-82.281,86.434,495.18,1
956400,-82.289,86.253,495.179,1
956800,-82.297,86.072,495.177,1
957200,-82.305,85.89,495.175,1
957600,-82.312,85.708,495.174,1
958000,-82.32,85.526,495.172,1
958400,-82.327,85.343,495.17,1
958800,-82.335,85.16,495.169,1
959200,-82.342,84.977,495.167,1
959600,-82.35,84.793,495.165,1
960000,-82.357,84.609,495.164,1
960400,-82.364,84.425,495.162,1
960800,-82.371,84.24,495.16,1
961200,-82.378,84.055,495.158,1
961600,-82.385,83.87,495.157,1
962000,-82.392,83.684,495.155,1
962400,-82.399,83.498,495.153,1
962800,-82.406,83.312,495.151,1
963200,-82.412,83.125,495.149,1
963600,-82.419,82.938,495.148,1
964000,-82.425,82.75,495.146,1
964400,-82.432,82.563,495.144,1
964800,-82.438,82.375,495.142,1
965200,-82.444,82.187,495.14,1
965600,-82.45,81.998,495.139,1
966000,-82.456,81.809,495.137,1
966400,-82.462,81.62,495.135,1
966800,-82.468,81.431,495.133,1
967200,-82.474,81.241,495.131,1
967600,-82.48,81.051,495.129,1
968000,-82.486,80.86,495.127,1
968400,-82.491,80.67,495.126,1
968800,-82.497,80.479,495.124,1
969200,-82.502,80.288,495.122,1
969600,-82.508,80.096,495.12,1
970000,-82.513,79.905,495.118,1
970400,-82.518,79.713,495.116,1
970800,-82.523,79.52,495.114,1
971200,-82.528,79.328,495.112,1
971600,-82.533,79.135,495.11,1
972000,-82.538,78.942,495.108,1
972400,-82.543,78.749,495.106,1
972800,-82.547,78.555,495.104,1
973200,-82.552,78.362,495.102,1
973600,-82.557,78.168,495.1,1
974000,-82.561,77.974,495.098,1
974400,-82.565,77.779,495.096,1
974800,-82.57,77.584,495.094,1
975200,-82.574,77.39,495.092,1
975600,-82.578,77.195,495.09,1
976000,-82.582,76.999,495.088,1
976400,-82.586,76.804,495.086,1
976800,-82.59,76.608,495.084,1
977200,-82.594,76.412,495.082,1
977600,-82.597,76.216,495.08,1
978000,-82.601,76.02,495.078,1
978400,-82.604,75.823,495.076,1
978800,-82.608,75.627,495.074,1
979200,-82.611,75.43,495.072,1
979600,-82.615,75.233,495.07,1
980000,-82.618,75.036,495.068,1
980400,-82.621,74.838,495.066,1
980800,-82.624,74.641,495.064,1
981200,-82.627,74.443,495.061,1
981600,-82.63,74.245,495.059,1
982000,-82.632,74.047,495.057,1
982400,-82.635,73.849,495.055,1
982800,-82.638,73.651,495.053,1
983200,-82.64,73.453,495.051,1
983600,-82.643,73.254,495.049,1
984000,-82.645,73.056,495.046,1
984400,-82.647,72.857,495.044,1
984800,-82.649,72.658,495.042,1
985200,-82.651,72.459,495.04,1
985600,-82.653,72.26,495.038,1
986000,-82.655,72.061,495.035,1
986400,-82.657,71.861,495.033,1
986800,-82.659,71.662,495.031,1
987200,-82.661,71.462,495.029,1
987600,-82.662,71.263,495.026,1
988000,-82.664,71.063,495.024,1
988400,-82.665,70.863,495.022,1
988800,-82.666,70.664,495.02,1
989200,-82.667,70.464,495.017,1
989600,-82.669,70.264,495.015,1
990000,-82.67,70.064,495.013,1
990400,-82.671,69.864,495.011,1
990800,-82.671,69.664,495.008,1
991200,-82.672,69.464,495.006,1
991600,-82.673,69.263,495.004,1
992000,-82.673,69.063,495.001,1
992400,-82.674,68.863,494.999,1
992800,-82.674,68.663,494.997,1
993200,-82.675,68.462,494.994,1
993600,-82.675,68.262,494.992,1
994000,-82.675,68.062,494.99,1
994400,-82.675,67.861,494.987,1
994800,-82.675,67.661,494.985,1
995200,-82.675,67.461,494.982,1
995600,-82.675,67.26,494.98,1
996000,-82.675,67.06,494.978,1
996400,-82.674,66.86,494.975,1
996800,-82.674,66.66,494.973,1
997200,-82.673,66.459,494.97,1
997600,-82.673,66.259,494.968,1
998000,-82.672,66.059,494.966,1
998400,-82.671,65.859,494.963,1
998800,-82.67,65.659,494.961,1
999200,-82.669,65.459,494.958,1
999600,-82.668,65.259,494.956,1
1000000,-82.667,65.059,494.953,1
1000400,-82.666,64.859,494.951,1
1000800,-82.665,64.659,494.948,1
1001200,-82.663,64.459,494.946,1
1001600,-82.662,64.26,494.943,1
1002000,-82.66,64.06,494.941,1
1002400,-82.659,63.861,494.938,1
1002800,-82.657,63.661,494.936,1
1003200,-82.655,63.462,494.933,1
1003600,-82.653,63.263,494.931,1
1004000,-82.651,63.064,494.928,1
1004400,-82.649,62.865,494.926,1
1004800,-82.647,62.666,494.923,1
1005200,-82.645,62.467,494.92,1
1005600,-82.642,62.269,494.918,1
1006000,-82.64,62.07,494.915,1
1006400,-82.637,61.872,494.913,1
1006800,-82.635,61.673,494.91,1
1007200,-82.632,61.475,494.908,1
1007600,-82.629,61.277,494.905,1
1008000,-82.626,61.08,494.902,1
1008400,-82.623,60.882,494.9,1
1008800,-82.62,60.684,494.897,1
1009200,-82.617,60.487,494.894,1
1009600,-82.614,60.29,494.892,1
1010000,-82.611,60.093,494.889,1
1010400,-82.607,59.896,494.886,1
1010800,-82.604,59.7,494.884,1
1011200,-82.6,59.503,494.881,1
1011600,-82.597,59.307,494.878,1
1012000,-82.593,59.111,494.876,1
1012400,-82.589,58.915,494.873,1
1012800,-82.585,58.719,494.87,1
1013200,-82.581,58.524,494.868,1
1013600,-82.577,58.329,494.865,1
1014000,-82.573,58.133,494.862,1
1014400,-82.569,57.939,494.859,1
1014800,-82.565,57.744,494.857,1
1015200,-82.56,57.55,494.854,1
1015600,-82.556,57.355,494.851,1
1016000,-82.551,57.162,494.848,1
1016400,-82.547,56.968,494.845,1
1016800,-82.542,56.774,494.843,1
1017200,-82.537,56.581,494.84,1
1017600,-82.532,56.388,494.837,1
1018000,-82.527,56.195,494.834,1
1018400,-82.522,56.003,494.831,1
1018800,-82.517,55.811,494.829,1
1019200,-82.512,55.619,494.826,1
1019600,-82.507,55.427,494.823,1
1020000,-82.501,55.236,494.82,1
1020400,-82.496,55.045,494.817,1
1020800,-82.49,54.854,494.814,1
1021200,-82.485,54.663,494.812,1
1021600,-82.479,54.473,494.809,1
1022000,-82.473,54.283,494.806,1
1022400,-82.467,54.093,494.803,1
1022800,-82.461,53.904,494.8,1
1023200,-82.455,53.715,494.797,1
1023600,-82.449,53.526,494.794,1
1024000,-82.443,53.337,494.791,1
1024400,-82.437,53.149,494.788,1
1024800,-82.431,52.961,494.785,1
1025200,-82.424,52.773,494.782,1
1025600,-82.418,52.586,494.78,1
1026000,-82.411,52.399,494.777,1
1026400,-82.404,52.212,494.774,1
1026800,-82.398,52.026,494.771,1
1027200,-82.391,51.84,494.768,1
1027600,-82.384,51.654,494.765,1
1028000,-82.377,51.469,494.762,1
1028400,-82.37,51.284,494.759,1
1028800,-82.363,51.099,494.756,1
1029200,-82.356,50.915,494.753,1
1029600,-82.348,50.731,494.75,1
1030000,-82.341,50.547,494.747,1
1030400,-82.334,50.364,494.744,1
1030800,-82.326,50.181,494.74,1
1031200,-82.319,49.998,494.737,1
1031600,-82.311,49.816,494.734,1
1032000,-82.303,49.634,494.731,1
1032400,-82.295,49.453,494.728,1
1032800,-82.288,49.272,494.725,1
1033200,-82.28,49.091,494.722,1
1033600,-82.272,48.91,494.719,1
1034000,-82.264,48.73,494.716,1
1034400,-82.255,48.551,494.713,1
1034800,-82.247,48.371,494.71,1
1035200,-82.239,48.192,494.706,1
1035600,-82.23,48.014,494.703,1
1036000,-82.222,47.836,494.7,1
1036400,-82.213,47.658,494.697,1
1036800,-82.205,47.48,494.694,1
1037200,-82.196,47.303,494.691,1
1037600,-82.187,47.127,494.688,1
1038000,-82.179,46.951,494.684,1
1038400,-82.17,46.775,494.681,1
1038800,-82.161,46.599,494.678,1
1039200,-82.152,46.424,494.675,1
1039600,-82.143,46.25,494.672,1
1040000,-82.133,46.075,494.668,1
1040400,-82.124,45.901,494.665,1
1040800,-82.115,45.728,494.662,1
1041200,-82.105,45.555,494.659,1
1041600,-82.096,45.382,494.655,1
1042000,-82.086,45.21,494.652,1
1042400,-82.077,45.038,494.649,1
1042800,-82.067,44.867,494.646,1
1043200,-82.057,44.696,494.642,1
1043600,-82.048,44.525,494.639,1
1044000,-82.038,44.355,494.636,1
1044400,-82.028,44.185,494.633,1
1044800,-82.018,44.016,494.629,1
1045200,-82.008,43.847,494.626,1
1045600,-81.998,43.678,494.623,1
1046000,-81.987,43.51,494.619,1
1046400,-81.977,43.343,494.616,1
1046800,-81.967,43.175,494.613,1
1047200,-81.956,43.008,494.609,1
1047600,-81.946,42.842,494.606,1
1048000,-81.935,42.676,494.602,1
1048400,-81.925,42.511,494.599,1
1048800,-81.914,42.345,494.596,1
1049200,-81.903,42.181,494.592,1
1049600,-81.893,42.016,494.589,1
1050000,-81.882,41.853,494.586,1
1050400,-81.871,41.689,494.582,1
1050800,-81.86,41.526,494.579,1
1051200,-81.849,41.364,494.575,1
1051600,-81.838,41.202,494.572,1
1052000,-81.826,41.04,494.568,1
1052400,-81.815,40.879,494.565,1
1052800,-81.804,40.718,494.562,1
1053200,-81.793,40.558,494.558,1
1053600,-81.781,40.398,494.555,1
1054000,-81.77,40.238,494.551,1
1054400,-81.758,40.079,494.548,1
1054800,-81.747,39.921,494.544,1
1055200,-81.735,39.762,494.541,1
1055600,-81.723,39.605,494.537,1
1056000,-81.711,39.447,494.534,1
1056400,-81.699,39.29,494.53,1
1056800,-81.688,39.134,494.527,1
1057200,-81.676,38.978,494.523,1
1057600,-81.664,38.823,494.52,1
1058000,-81.651,38.667,494.516,1
1058400,-81.639,38.513,494.512,1
1058800,-81.627,38.359,494.509,1
1059200,-81.615,38.205,494.505,1
1059600,-81.602,38.052,494.502,1
1060000,-81.59,37.899,494.498,1
1060400,-81.578,37.746,494.495,1
1060800,-81.565,37.594,494.491,1
1061200,-81.553,37.443,494.487,1
1061600,-81.54,37.292,494.484,1
1062000,-81.527,37.141,494.48,1
1062400,-81.515,36.991,494.476,1
1062800,-81.502,36.841,494.473,1
1063200,-81.489,36.692,494.469,1
1063600,-81.476,36.543,494.466,1
1064000,-81.463,36.394,494.462,1
1064400,-81.45,36.246,494.458,1
1064800,-81.437,36.099,494.455,1
1065200,-81.424,35.952,494.451,1
1065600,-81.411,35.805,494.447,1
1066000,-81.398,35.659,494.443,1
1066400,-81.384,35.513,494.44,1
1066800,-81.371,35.367,494.436,1
1067200,-81.358,35.223,494.432,1
1067600,-81.344,35.078,494.429,1
1068000,-81.331,34.934,494.425,1
1068400,-81.317,34.79,494.421,1
1068800,-81.304,34.647,494.417,1
1069200,-81.29,34.504,494.414,1
1069600,-81.276,34.362,494.41,1
1070000,-81.262,34.22,494.406,1
1070400,-81.249,34.079,494.402,1
1070800,-81.235,33.938,494.399,1
1071200,-81.221,33.797,494.395,1
1071600,-81.207,33.657,494.391,1
1072000,-81.193,33.518,494.387,1
1072400,-81.179,33.378,494.383,1
1072800,-81.165,33.24,494.38,1
1073200,-81.151,33.101,494.376,1
1073600,-81.136,32.963,494.372,1
1074000,-81.122,32.826,494.368,1
1074400,-81.108,32.689,494.364,1
1074800,-81.094,32.552,494.36,1
1075200,-81.079,32.416,494.356,1
1075600,-81.065,32.28,494.353,1
1076000,-81.05,32.145,494.349,1
1076400,-81.036,32.01,494.345,1
1076800,-81.021,31.875,494.341,1
1077200,-81.006,31.741,494.337,1
1077600,-80.992,31.608,494.333,1
1078000,-80.977,31.475,494.329,1
1078400,-80.962,31.342,494.325,1
1078800,-80.947,31.209,494.321,1
1079200,-80.933,31.078,494.317,1
1079600,-80.918,30.946,494.314,1
1080000,-80.903,30.815,494.31,1
1080400,-80.888,30.684,494.306,1
1080800,-80.873,30.554,494.302,1
1081200,-80.857,30.424,494.298,0
1081600,-80.842,30.295,494.294,0
1082000,-80.827,30.166,494.29,0
1082400,-80.812,30.037,494.286,0
1082800,-80.797,29.909,494.282,0
1083200,-80.781,29.781,494.278,0
1083600,-80.766,29.654,494.274,0
1084000,-80.751,29.527,494.27,0
1084400,-80.735,29.401,494.266,0
1084800,-80.72,29.275,494.262,0
1085200,-80.704,29.149,494.258,0
1085600,-80.689,29.024,494.254,0
1086000,-80.673,28.899,494.249,0
1086400,-80.657,28.774,494.245,0
1086800,-80.642,28.65,494.241,0
1087200,-80.626,28.527,494.237,0
1087600,-80.61,28.404,494.233,0
1088000,-80.594,28.281,494.229,0
1088400,-80.578,28.158,494.225,0
1088800,-80.562,28.036,494.221,0
1089200,-80.546,27.915,494.217,0
1089600,-80.53,27.794,494.213,0
1090000,-80.514,27.673,494.208,0
1090400,-80.498,27.552,494.204,0
1090800,-80.482,27.432,494.2,0
1091200,-80.466,27.313,494.196,0
1091600,-80.45,27.194,494.192,0
1092000,-80.434,27.075,494.188,0
1092400,-80.417,26.956,494.184,0
1092800,-80.401,26.838,494.179,0
1093200,-80.385,26.721,494.175,0
1093600,-80.368,26.603,494.171,0
1094000,-80.352,26.487,494.167,0
1094400,-80.335,26.37,494.163,0
1094800,-80.319,26.254,494.158,0
1095200,-80.302,26.138,494.154,0
1095600,-80.286,26.023,494.15,0
1096000,-80.269,25.908,494.146,0
1096400,-80.253,25.793,494.141,0
1096800,-80.236,25.679,494.137,0
1097200,-80.219,25.566,494.133,0
1097600,-80.202,25.452,494.129,0
1098000,-80.186,25.339,494.124,0
1098400,-80.169,25.226,494.12,0
1098800,-80.152,25.114,494.116,0
1099200,-80.135,25.002,494.111,0
1099600,-80.118,24.891,494.107,0
1100000,-80.101,24.78,494.103,0
1100400,-80.084,24.669,494.099,0
1100800,-80.067,24.558,494.094,0
1101200,-80.05,24.448,494.09,0
1101600,-80.033,24.339,494.086,0
1102000,-80.016,24.229,494.081,0
1102400,-79.998,24.12,494.077,0
1102800,-79.981,24.012,494.073,0
1103200,-79.964,23.904,494.068,0
1103600,-79.947,23.796,494.064,0
1104000,-79.929,23.688,494.059,0
1104400,-79.912,23.581,494.055,0
1104800,-79.895,23.474,494.051,0
1105200,-79.877,23.368,494.046,0
1105600,-79.86,23.262,494.042,0
1106000,-79.842,23.156,494.037,0
1106400,-79.825,23.051,494.033,0
1106800,-79.807,22.946,494.029,0
1107200,-79.79,22.841,494.024,0
1107600,-79.772,22.737,494.02,0
1108000,-79.754,22.633,494.015,0
