t_ms,lon,lat,alt
348800,152.11,-48.514,490.234
349200,152.101,-48.539,490.241
349600,152.092,-48.563,490.248
350000,152.083,-48.588,490.255
350400,152.074,-48.613,490.261
350800,152.065,-48.638,490.268
351200,152.056,-48.663,490.275
351600,152.046,-48.688,490.282
352000,152.037,-48.713,490.288
352400,152.028,-48.738,490.295
352800,152.019,-48.763,490.302
353200,152.01,-48.788,490.308
353600,152.001,-48.813,490.315
354000,151.992,-48.838,490.322
354400,151.982,-48.863,490.329
354800,151.973,-48.888,490.335
355200,151.964,-48.913,490.342
355600,151.955,-48.938,490.349
356000,151.946,-48.963,490.355
356400,151.937,-48.988,490.362
356800,151.927,-49.013,490.369
357200,151.918,-49.038,490.375
357600,151.909,-49.063,490.382
358000,151.9,-49.088,490.389
358400,151.89,-49.113,490.396
358800,151.881,-49.138,490.402
359200,151.872,-49.163,490.409
359600,151.863,-49.187,490.416
360000,151.853,-49.212,490.422
360400,151.844,-49.237,490.429
360800,151.835,-49.262,490.436
361200,151.826,-49.287,490.442
361600,151.816,-49.312,490.449
362000,151.807,-49.337,490.456
362400,151.798,-49.362,490.462
362800,151.788,-49.387,490.469
363200,151.779,-49.412,490.476
363600,151.77,-49.437,490.482
364000,151.76,-49.462,490.489
364400,151.751,-49.487,490.496
364800,151.742,-49.512,490.502
365200,151.732,-49.537,490.509
365600,151.723,-49.562,490.516
366000,151.714,-49.587,490.522
366400,151.704,-49.612,490.529
366800,151.695,-49.637,490.536
367200,151.685,-49.661,490.542
367600,151.676,-49.686,490.549
368000,151.667,-49.711,490.555
368400,151.657,-49.736,490.562
368800,151.648,-49.761,490.569
369200,151.638,-49.786,490.575
369600,151.629,-49.811,490.582
370000,151.619,-49.836,490.589
370400,151.61,-49.861,490.595
370800,151.6,-49.886,490.602
371200,151.591,-49.911,490.608
371600,151.581,-49.936,490.615
372000,151.572,-49.961,490.622
372400,151.562,-49.986,490.628
372800,151.553,-50.011,490.635
373200,151.543,-50.036,490.641
373600,151.534,-50.06,490.648
374000,151.524,-50.085,490.655
374400,151.515,-50.11,490.661
374800,151.505,-50.135,490.668
375200,151.496,-50.16,490.674
375600,151.486,-50.185,490.681
376000,151.476,-50.21,490.688
376400,151.467,-50.235,490.694
376800,151.457,-50.26,490.701
377200,151.448,-50.285,490.707
377600,151.438,-50.31,490.714
378000,151.428,-50.335,490.721
378400,151.419,-50.36,490.727
378800,151.409,-50.384,490.734
379200,151.4,-50.409,490.74
379600,151.39,-50.434,490.747
380000,151.38,-50.459,490.753
380400,151.371,-50.484,490.76
380800,151.361,-50.509,490.767
381200,151.351,-50.534,490.773
381600,151.341,-50.559,490.78
382000,151.332,-50.584,490.786
382400,151.322,-50.609,490.793
382800,151.312,-50.634,490.799
383200,151.303,-50.659,490.806
383600,151.293,-50.683,490.812
384000,151.283,-50.708,490.819
384400,151.273,-50.733,490.825
384800,151.264,-50.758,490.832
385200,151.254,-50.783,490.838
385600,151.244,-50.808,490.845
386000,151.234,-50.833,490.852
386400,151.224,-50.858,490.858
386800,151.215,-50.883,490.865
387200,151.205,-50.908,490.871
387600,151.195,-50.933,490.878
388000,151.185,-50.957,490.884
388400,151.175,-50.982,490.891
388800,151.165,-51.007,490.897
389200,151.156,-51.032,490.904
389600,151.146,-51.057,490.91
390000,151.136,-51.082,490.917
390400,151.126,-51.107,490.923
390800,151.116,-51.132,490.93
391200,151.106,-51.157,490.936
391600,151.096,-51.182,490.943
392000,151.086,-51.207,490.949
392400,151.076,-51.231,490.956
392800,151.066,-51.256,490.962
393200,151.057,-51.281,490.969
393600,151.047,-51.306,490.975
394000,151.037,-51.331,490.982
394400,151.027,-51.356,490.988
394800,151.017,-51.381,490.994
395200,151.007,-51.406,491.001
395600,150.997,-51.431,491.007
396000,150.987,-51.455,491.014
396400,150.977,-51.48,491.02
396800,150.967,-51.505,491.027
397200,150.957,-51.53,491.033
397600,150.947,-51.555,491.04
398000,150.936,-51.58,491.046
398400,150.926,-51.605,491.053
398800,150.916,-51.63,491.059
399200,150.906,-51.655,491.065
399600,150.896,-51.679,491.072
400000,150.886,-51.704,491.078
400400,150.876,-51.729,491.085
400800,150.866,-51.754,491.091
401200,150.856,-51.779,491.098
401600,150.846,-51.804,491.104
402000,150.835,-51.829,491.11
402400,150.825,-51.854,491.117
402800,150.815,-51.879,491.123
403200,150.805,-51.903,491.13
403600,150.795,-51.928,491.136
404000,150.784,-51.953,491.142
404400,150.774,-51.978,491.149
404800,150.764,-52.003,491.155
405200,150.754,-52.028,491.162
405600,150.744,-52.053,491.168
406000,150.733,-52.078,491.174
406400,150.723,-52.102,491.181
406800,150.713,-52.127,491.187
407200,150.703,-52.152,491.194
407600,150.692,-52.177,491.2
408000,150.682,-52.202,491.206
408400,150.672,-52.227,491.213
408800,150.661,-52.252,491.219
409200,150.651,-52.276,491.225
409600,150.641,-52.301,491.232
410000,150.63,-52.326,491.238
410400,150.62,-52.351,491.245
410800,150.61,-52.376,491.251
411200,150.599,-52.401,491.257
411600,150.589,-52.426,491.264
412000,150.579,-52.451,491.27
412400,150.568,-52.475,491.276
412800,150.558,-52.5,491.283
413200,150.547,-52.525,491.289
413600,150.537,-52.55,491.295
414000,150.526,-52.575,491.302
414400,150.516,-52.6,491.308
414800,150.506,-52.625,491.314
415200,150.495,-52.649,491.321
415600,150.485,-52.674,491.327
416000,150.474,-52.699,491.333
416400,150.464,-52.724,491.34
416800,150.453,-52.749,491.346
417200,150.443,-52.774,491.352
417600,150.432,-52.799,491.358
418000,150.422,-52.823,491.365
418400,150.411,-52.848,491.371
418800,150.4,-52.873,491.377
419200,150.39,-52.898,491.384
419600,150.379,-52.923,491.39
420000,150.369,-52.948,491.396
420400,150.358,-52.972,491.403
420800,150.347,-52.997,491.409
421200,150.337,-53.022,491.415
421600,150.326,-53.047,491.421
422000,150.316,-53.072,491.428
422400,150.305,-53.097,491.434
422800,150.294,-53.122,491.44
423200,150.284,-53.146,491.446
423600,150.273,-53.171,491.453
424000,150.262,-53.196,491.459
424400,150.252,-53.221,491.465
424800,150.241,-53.246,491.471
425200,150.23,-53.271,491.478
425600,150.219,-53.295,491.484
426000,150.209,-53.32,491.49
426400,150.198,-53.345,491.496
426800,150.187,-53.37,491.503
427200,150.176,-53.395,491.509
427600,150.166,-53.42,491.515
428000,150.155,-53.444,491.521
428400,150.144,-53.469,491.528
428800,150.133,-53.494,491.534
429200,150.122,-53.519,491.54
429600,150.111,-53.544,491.546
430000,150.101,-53.569,491.552
430400,150.09,-53.593,491.559
430800,150.079,-53.618,491.565
431200,150.068,-53.643,491.571
431600,150.057,-53.668,491.577
432000,150.046,-53.693,491.583
432400,150.035,-53.717,491.59
432800,150.024,-53.742,491.596
433200,150.013,-53.767,491.602
433600,150.002,-53.792,491.608
434000,149.991,-53.817,491.614
434400,149.981,-53.842,491.62
434800,149.97,-53.866,491.627
435200,149.959,-53.891,491.633
435600,149.948,-53.916,491.639
436000,149.937,-53.941,491.645
436400,149.926,-53.966,491.651
436800,149.914,-53.99,491.657
437200,149.903,-54.015,491.664
437600,149.892,-54.04,491.67
438000,149.881,-54.065,491.676
438400,149.87,-54.09,491.682
438800,149.859,-54.115,491.688
439200,149.848,-54.139,491.694
439600,149.837,-54.164,491.7
440000,149.826,-54.189,491.707
440400,149.815,-54.214,491.713
440800,149.803,-54.239,491.719
441200,149.792,-54.263,491.725
441600,149.781,-54.288,491.731
442000,149.77,-54.313,491.737
442400,149.759,-54.338,491.743
442800,149.748,-54.363,491.749
443200,149.736,-54.387,491.755
443600,149.725,-54.412,491.762
444000,149.714,-54.437,491.768
444400,149.703,-54.462,491.774
444800,149.691,-54.487,491.78
445200,149.68,-54.511,491.786
445600,149.669,-54.536,491.792
446000,149.658,-54.561,491.798
446400,149.646,-54.586,491.804
446800,149.635,-54.61,491.81
447200,149.624,-54.635,491.816
447600,149.612,-54.66,491.822
448000,149.601,-54.685,491.828
448400,149.589,-54.71,491.834
448800,149.578,-54.734,491.84
449200,149.567,-54.759,491.847
449600,149.555,-54.784,491.853
450000,149.544,-54.809,491.859
450400,149.532,-54.834,491.865
450800,149.521,-54.858,491.871
451200,149.51,-54.883,491.877
451600,149.498,-54.908,491.883
452000,149.487,-54.933,491.889
452400,149.475,-54.957,491.895
452800,149.464,-54.982,491.901
453200,149.452,-55.007,491.907
453600,149.441,-55.032,491.913
454000,149.429,-55.057,491.919
454400,149.418,-55.081,491.925
454800,149.406,-55.106,491.931
455200,149.394,-55.131,491.937
455600,149.383,-55.156,491.943
456000,149.371,-55.18,491.949
456400,149.36,-55.205,491.955
456800,149.348,-55.23,491.961
457200,149.336,-55.255,491.967
457600,149.325,-55.279,491.973
458000,149.313,-55.304,491.979
458400,149.301,-55.329,491.985
458800,149.29,-55.354,491.991
459200,149.278,-55.379,491.997
459600,149.266,-55.403,492.003
460000,149.255,-55.428,492.008
460400,149.243,-55.453,492.014
460800,149.231,-55.478,492.02
461200,149.219,-55.502,492.026
461600,149.208,-55.527,492.032
462000,149.196,-55.552,492.038
462400,149.184,-55.577,492.044
462800,149.172,-55.601,492.05
463200,149.16,-55.626,492.056
463600,149.149,-55.651,492.062
464000,149.137,-55.676,492.068
464400,149.125,-55.7,492.074
464800,149.113,-55.725,492.08
465200,149.101,-55.75,492.086
465600,149.089,-55.775,492.091
466000,149.077,-55.799,492.097
466400,149.065,-55.824,492.103
466800,149.053,-55.849,492.109
467200,149.041,-55.874,492.115
467600,149.029,-55.898,492.121
468000,149.017,-55.923,492.127
468400,149.005,-55.948,492.133
468800,148.993,-55.973,492.138
469200,148.981,-55.997,492.144
469600,148.969,-56.022,492.15
470000,148.957,-56.047,492.156
470400,148.945,-56.071,492.162
470800,148.933,-56.096,492.168
471200,148.921,-56.121,492.174
471600,148.909,-56.146,492.179
472000,148.897,-56.17,492.185
472400,148.885,-56.195,492.191
472800,148.873,-56.22,492.197
473200,148.861,-56.245,492.203
473600,148.848,-56.269,492.209
474000,148.836,-56.294,492.214
474400,148.824,-56.319,492.22
474800,148.812,-56.343,492.226
475200,148.8,-56.368,492.232
475600,148.787,-56.393,492.238
476000,148.775,-56.418,492.244
476400,148.763,-56.442,492.249
476800,148.751,-56.467,492.255
477200,148.738,-56.492,492.261
477600,148.726,-56.517,492.267
478000,148.714,-56.541,492.272
478400,148.701,-56.566,492.278
478800,148.689,-56.591,492.284
479200,148.677,-56.615,492.29
479600,148.664,-56.64,492.296
480000,148.652,-56.665,492.301
480400,148.639,-56.69,492.307
480800,148.627,-56.714,492.313
481200,148.615,-56.739,492.319
481600,148.602,-56.764,492.324
482000,148.59,-56.788,492.33
482400,148.577,-56.813,492.336
482800,148.565,-56.838,492.342
483200,148.552,-56.862,492.347
483600,148.54,-56.887,492.353
484000,148.527,-56.912,492.359
484400,148.515,-56.937,492.365
484800,148.502,-56.961,492.37
485200,148.49,-56.986,492.376
485600,148.477,-57.011,492.382
486000,148.464,-57.035,492.387
486400,148.452,-57.06,492.393
486800,148.439,-57.085,492.399
487200,148.427,-57.109,492.404
487600,148.414,-57.134,492.41
488000,148.401,-57.159,492.416
488400,148.389,-57.183,492.422
488800,148.376,-57.208,492.427
489200,148.363,-57.233,492.433
489600,148.35,-57.258,492.439
490000,148.338,-57.282,492.444
490400,148.325,-57.307,492.45
490800,148.312,-57.332,492.456
491200,148.299,-57.356,492.461
491600,148.287,-57.381,492.467
492000,148.274,-57.406,492.472
492400,148.261,-57.43,492.478
492800,148.248,-57.455,492.484
493200,148.235,-57.48,492.489
493600,148.222,-57.504,492.495
494000,148.209,-57.529,492.501
494400,148.196,-57.554,492.506
494800,148.184,-57.578,492.512
495200,148.171,-57.603,492.517
495600,148.158,-57.628,492.523
496000,148.145,-57.652,492.529
496400,148.132,-57.677,492.534
496800,148.119,-57.702,492.54
497200,148.106,-57.726,492.545
497600,148.093,-57.751,492.551
498000,148.08,-57.776,492.557
498400,148.067,-57.8,492.562
498800,148.053,-57.825,492.568
499200,148.04,-57.85,492.573
499600,148.027,-57.874,492.579
500000,148.014,-57.899,492.585
500400,148.001,-57.924,492.59
500800,147.988,-57.948,492.596
501200,147.975,-57.973,492.601
501600,147.961,-57.998,492.607
502000,147.948,-58.022,492.612
502400,147.935,-58.047,492.618
502800,147.922,-58.072,492.623
503200,147.909,-58.096,492.629
503600,147.895,-58.121,492.634
504000,147.882,-58.145,492.64
504400,147.869,-58.17,492.645
504800,147.855,-58.195,492.651
505200,147.842,-58.219,492.656
505600,147.829,-58.244,492.662
506000,147.815,-58.269,492.667
506400,147.802,-58.293,492.673
506800,147.789,-58.318,492.678
507200,147.775,-58.343,492.684
507600,147.762,-58.367,492.689
508000,147.748,-58.392,492.695
508400,147.735,-58.416,492.7
508800,147.721,-58.441,492.706
509200,147.708,-58.466,492.711
509600,147.694,-58.49,492.717
510000,147.681,-58.515,492.722
510400,147.667,-58.54,492.728
510800,147.654,-58.564,492.733
511200,147.64,-58.589,492.739
511600,147.627,-58.614,492.744
512000,147.613,-58.638,492.749
512400,147.599,-58.663,492.755
512800,147.586,-58.687,492.76
513200,147.572,-58.712,492.766
513600,147.558,-58.737,492.771
514000,147.545,-58.761,492.777
514400,147.531,-58.786,492.782
514800,147.517,-58.81,492.787
515200,147.503,-58.835,492.793
515600,147.49,-58.86,492.798
516000,147.476,-58.884,492.804
516400,147.462,-58.909,492.809
516800,147.448,-58.933,492.814
517200,147.434,-58.958,492.82
517600,147.421,-58.983,492.825
518000,147.407,-59.007,492.83
518400,147.393,-59.032,492.836
518800,147.379,-59.056,492.841
519200,147.365,-59.081,492.847
519600,147.351,-59.106,492.852
520000,147.337,-59.13,492.857
520400,147.323,-59.155,492.863
520800,147.309,-59.179,492.868
521200,147.295,-59.204,492.873
521600,147.281,-59.229,492.879
522000,147.267,-59.253,492.884
522400,147.253,-59.278,492.889
522800,147.239,-59.302,492.895
523200,147.225,-59.327,492.9
523600,147.211,-59.352,492.905
524000,147.197,-59.376,492.91
524400,147.182,-59.401,492.916
524800,147.168,-59.425,492.921
525200,147.154,-59.45,492.926
525600,147.14,-59.474,492.932
526000,147.126,-59.499,492.937
526400,147.111,-59.524,492.942
526800,147.097,-59.548,492.947
527200,147.083,-59.573,492.953
527600,147.069,-59.597,492.958
528000,147.054,-59.622,492.963
528400,147.04,-59.646,492.969
528800,147.026,-59.671,492.974
529200,147.011,-59.696,492.979
529600,146.997,-59.72,492.984
530000,146.982,-59.745,492.99
530400,146.968,-59.769,492.995
530800,146.954,-59.794,493.0
531200,146.939,-59.818,493.005
531600,146.925,-59.843,493.01
532000,146.91,-59.868,493.016
532400,146.896,-59.892,493.021
532800,146.881,-59.917,493.026
533200,146.867,-59.941,493.031
533600,146.852,-59.966,493.036
534000,146.837,-59.99,493.042
534400,146.823,-60.015,493.047
534800,146.808,-60.039,493.052
535200,146.793,-60.064,493.057
535600,146.779,-60.088,493.062
536000,146.764,-60.113,493.068
536400,146.749,-60.138,493.073
536800,146.735,-60.162,493.078
537200,146.72,-60.187,493.083
537600,146.705,-60.211,493.088
538000,146.69,-60.236,493.093
538400,146.675,-60.26,493.098
538800,146.661,-60.285,493.104
539200,146.646,-60.309,493.109
539600,146.631,-60.334,493.114
540000,146.616,-60.358,493.119
540400,146.601,-60.383,493.124
540800,146.586,-60.407,493.129
541200,146.571,-60.432,493.134
541600,146.556,-60.456,493.139
542000,146.541,-60.481,493.144
542400,146.526,-60.506,493.15
542800,146.511,-60.53,493.155
543200,146.496,-60.555,493.16
543600,146.481,-60.579,493.165
544000,146.466,-60.604,493.17
544400,146.451,-60.628,493.175
544800,146.436,-60.653,493.18
545200,146.421,-60.677,493.185
545600,146.406,-60.702,493.19
546000,146.39,-60.726,493.195
546400,146.375,-60.751,493.2
546800,146.36,-60.775,493.205
547200,146.345,-60.8,493.21
547600,146.329,-60.824,493.215
548000,146.314,-60.849,493.22
548400,146.299,-60.873,493.225
548800,146.283,-60.898,493.23
549200,146.268,-60.922,493.235
549600,146.253,-60.947,493.24
550000,146.237,-60.971,493.245
550400,146.222,-60.996,493.25
550800,146.206,-61.02,493.255
551200,146.191,-61.045,493.26
551600,146.175,-61.069,493.265
552000,146.16,-61.094,493.27
552400,146.144,-61.118,493.275
552800,146.129,-61.143,493.28
553200,146.113,-61.167,493.285
553600,146.098,-61.192,493.29
554000,146.082,-61.216,493.295
554400,146.066,-61.24,493.3
554800,146.051,-61.265,493.305
555200,146.035,-61.289,493.31
555600,146.019,-61.314,493.315
556000,146.004,-61.338,493.32
556400,145.988,-61.363,493.325
556800,145.972,-61.387,493.33
557200,145.956,-61.412,493.335
557600,145.941,-61.436,493.34
558000,145.925,-61.461,493.345
558400,145.909,-61.485,493.349
558800,145.893,-61.51,493.354
559200,145.877,-61.534,493.359
559600,145.861,-61.558,493.364
560000,145.845,-61.583,493.369
560400,145.829,-61.607,493.374
560800,145.813,-61.632,493.379
561200,145.797,-61.656,493.384
561600,145.781,-61.681,493.388
562000,145.765,-61.705,493.393
562400,145.749,-61.73,493.398
562800,145.733,-61.754,493.403
563200,145.717,-61.779,493.408
563600,145.701,-61.803,493.413
564000,145.685,-61.827,493.418
564400,145.668,-61.852,493.422
564800,145.652,-61.876,493.427
565200,145.636,-61.901,493.432
565600,145.62,-61.925,493.437
566000,145.603,-61.95,493.442
566400,145.587,-61.974,493.446
566800,145.571,-61.998,493.451
567200,145.554,-62.023,493.456
567600,145.538,-62.047,493.461
568000,145.522,-62.072,493.466
568400,145.505,-62.096,493.47
568800,145.489,-62.121,493.475
569200,145.472,-62.145,493.48
569600,145.456,-62.169,493.485
570000,145.439,-62.194,493.489
570400,145.423,-62.218,493.494
570800,145.406,-62.243,493.499
571200,145.39,-62.267,493.504
571600,145.373,-62.291,493.508
572000,145.356,-62.316,493.513
572400,145.34,-62.34,493.518
572800,145.323,-62.365,493.523
573200,145.306,-62.389,493.527
573600,145.289,-62.413,493.532
574000,145.273,-62.438,493.537
574400,145.256,-62.462,493.541
574800,145.239,-62.487,493.546
575200,145.222,-62.511,493.551
575600,145.205,-62.535,493.556
576000,145.188,-62.56,493.56
576400,145.172,-62.584,493.565
576800,145.155,-62.609,493.57
577200,145.138,-62.633,493.574
577600,145.121,-62.657,493.579
578000,145.104,-62.682,493.584
578400,145.087,-62.706,493.588
578800,145.07,-62.73,493.593
579200,145.052,-62.755,493.597
579600,145.035,-62.779,493.602
580000,145.018,-62.804,493.607
580400,145.001,-62.828,493.611
580800,144.984,-62.852,493.616
581200,144.967,-62.877,493.621
581600,144.949,-62.901,493.625
582000,144.932,-62.925,493.63
582400,144.915,-62.95,493.634
582800,144.897,-62.974,493.639
583200,144.88,-62.998,493.644
583600,144.863,-63.023,493.648
584000,144.845,-63.047,493.653
584400,144.828,-63.071,493.657
584800,144.81,-63.096,493.662
585200,144.793,-63.12,493.666
585600,144.775,-63.145,493.671
586000,144.758,-63.169,493.676
586400,144.74,-63.193,493.68
586800,144.723,-63.218,493.685
587200,144.705,-63.242,493.689
587600,144.688,-63.266,493.694
588000,144.67,-63.291,493.698
588400,144.652,-63.315,493.703
588800,144.634,-63.339,493.707
589200,144.617,-63.364,493.712
589600,144.599,-63.388,493.716
590000,144.581,-63.412,493.721
